contract,function,line,detector_id,severity,swc_id,source
buggy_16,ERC20Interface,52,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent23(),482,naming-convention,Info,,slither
buggy_16,"ExclusivePlatform.doTransfer(address,address,uint256)",397,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,556,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,337,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,523,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,573,naming-convention,Info,,slither
buggy_16,"ExclusivePlatform.allowance(address,address)",477,naming-convention,Info,,slither
buggy_16,Owned,135,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.bug_re_ent20(),406,naming-convention,Info,,slither
buggy_16,ERC20Interface,95,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent2(),279,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,253,naming-convention,Info,,slither
buggy_16,"ExclusivePlatform.transferFrom(address,address,uint256)",438,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.claimReward_re_ent4(),445,naming-convention,Info,,slither
buggy_16,ERC20Interface.withdrawBalance_re_ent12(),77,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,220,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,480,naming-convention,Info,,slither
buggy_16,ERC20Interface,61,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,302,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,278,naming-convention,Info,,slither
buggy_16,ERC20Interface.withdrawBalance_re_ent40(),112,naming-convention,Info,,slither
buggy_16,ERC20Interface.withdraw_balances_re_ent21(),70,naming-convention,Info,,slither
buggy_16,ERC20Interface,102,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.getBonus(uint256),323,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,255,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,468,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.withdrawBalance_re_ent19(),368,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,201,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,481,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.bug_re_ent6(),202,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.withdrawFunds_re_ent3(uint256),315,naming-convention,Info,,slither
buggy_16,"ExclusivePlatform.transferEther(address,uint256)",489,naming-convention,Info,,slither
buggy_16,ExclusivePlatform,314,naming-convention,Info,,slither
buggy_16,ExclusivePlatform.callme_re_ent14(),497,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdrawFunds_re_ent38(uint256),434,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ERC20Interface.callme_re_ent35(),105,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent2(),280,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.bug_re_ent34(),258,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.claimReward_re_ent25(),360,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.claimReward_re_ent32(),422,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.bug_re_ent6(),204,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdrawFunds_re_ent24(uint256),224,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.bug_re_ent20(),408,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,Owned.callme_re_ent42(),183,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent23(),483,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ERC20Interface.claimReward_re_ent11(),91,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.claimReward_re_ent39(),541,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent30(),510,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.bug_re_ent27(),559,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdraw_balances_re_ent15(),240,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdrawFunds_re_ent31(uint256),569,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.callme_re_ent7(),471,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,Owned.claimReward_re_ent18(),131,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ERC20Interface.withdrawFunds_re_ent10(uint256),65,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdraw_balances_re_ent36(),552,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent16(),214,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ERC20Interface.withdrawBalance_re_ent12(),80,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,Owned.bug_re_ent41(),157,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdrawBalance_re_ent5(),232,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.claimReward_re_ent4(),449,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdrawBalance_re_ent19(),371,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ERC20Interface.callme_re_ent21(),55,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.buyTicket_re_ent37(),305,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.callme_re_ent28(),248,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.withdraw_balances_re_ent29(),197,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_16,ExclusivePlatform.slitherConstructorVariables(),253,too-many-digits,Info,,slither
buggy_16,ExclusivePlatform.constructor(),273,too-many-digits,Info,,slither
buggy_16,ExclusivePlatform,219,constable-states,Info,,slither
buggy_16,ExclusivePlatform,227,constable-states,Info,,slither
buggy_16,ExclusivePlatform,237,constable-states,Info,,slither
buggy_16,ExclusivePlatform,254,constable-states,Info,,slither
buggy_17,AZT.buyTicket_re_ent9(),300,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.buyTicket_re_ent23(),232,arbitrary-send-eth,High,SWC-105,slither
buggy_17,owned.bug_re_ent20(),66,arbitrary-send-eth,High,SWC-105,slither
buggy_17,AZT.callme_re_ent35(),413,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.buyTicket_re_ent30(),264,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.callme_re_ent42(),125,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.bug_re_ent27(),154,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.callme_re_ent14(),247,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.buyTicket_re_ent2(),135,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.bug_re_ent13(),173,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.callme_re_ent7(),217,arbitrary-send-eth,High,SWC-105,slither
buggy_17,TokenERC20.bug_re_ent41(),116,arbitrary-send-eth,High,SWC-105,slither
buggy_17,AZT.buyTicket_re_ent37(),281,arbitrary-send-eth,High,SWC-105,slither
buggy_17,AZT.withdrawFunds_re_ent3(uint256),291,reentrancy-eth,High,SWC-107,slither
buggy_17,AZT.buyTicket_re_ent9(),300,reentrancy-eth,High,SWC-107,slither
buggy_17,TokenERC20.withdraw_balances_re_ent1(),108,reentrancy-eth,High,SWC-107,slither
buggy_17,AZT.withdrawBalance_re_ent40(),430,reentrancy-eth,High,SWC-107,slither
buggy_17,AZT.withdraw_balances_re_ent8(),367,reentrancy-eth,High,SWC-107,slither
buggy_17,TokenERC20.bug_re_ent13(),173,reentrancy-eth,High,SWC-107,slither
buggy_17,AZT.withdrawBalance_re_ent26(),339,reentrancy-eth,High,SWC-107,slither
buggy_17,AZT.withdrawBalance_re_ent33(),444,reentrancy-eth,High,SWC-107,slither
buggy_17,TokenERC20.withdrawFunds_re_ent17(uint256),145,reentrancy-eth,High,SWC-107,slither
buggy_17,owned.transferOwnership(address),78,events-access,Low,,slither
buggy_17,owned.transferOwnership(address),78,missing-zero-check,Low,SWC-123,slither
buggy_17,"AZT.checkFrozenWallet(address,uint256)",389,timestamp,Low,SWC-116,slither
buggy_17,AZT.constructor(),362,costly-loop,Info,,slither
buggy_17,"TokenERC20._transfer(address,address,uint256)",195,dead-code,Info,,slither
buggy_17,,0,solc-version,Info,SWC-103,slither
buggy_17,^0.5.6,5,solc-version,Info,SWC-103,slither
buggy_17,TokenERC20.withdraw_balances_re_ent1(),108,low-level-calls,Info,SWC-104,slither
buggy_17,AZT.withdrawBalance_re_ent40(),430,low-level-calls,Info,SWC-104,slither
buggy_17,AZT.buyTicket_re_ent9(),300,low-level-calls,Info,SWC-104,slither
buggy_17,AZT.withdrawFunds_re_ent3(uint256),291,low-level-calls,Info,SWC-104,slither
buggy_17,AZT.withdrawBalance_re_ent26(),339,low-level-calls,Info,SWC-104,slither
buggy_17,TokenERC20.withdrawFunds_re_ent17(uint256),145,low-level-calls,Info,SWC-104,slither
buggy_17,AZT.withdraw_balances_re_ent8(),367,low-level-calls,Info,SWC-104,slither
buggy_17,AZT.withdrawBalance_re_ent33(),444,low-level-calls,Info,SWC-104,slither
buggy_17,TokenERC20.bug_re_ent13(),173,low-level-calls,Info,SWC-104,slither
buggy_17,AZT,397,naming-convention,Info,,slither
buggy_17,owned,48,naming-convention,Info,,slither
buggy_17,TokenERC20,151,naming-convention,Info,,slither
buggy_17,AZT.withdrawBalance_re_ent19(),318,naming-convention,Info,,slither
buggy_17,owned,80,naming-convention,Info,,slither
buggy_17,TokenERC20.bug_re_ent41(),114,naming-convention,Info,,slither
buggy_17,AZT,379,naming-convention,Info,,slither
buggy_17,AZT,278,naming-convention,Info,,slither
buggy_17,"TokenERC20.transfer(address,uint256)",210,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent38(uint256),188,naming-convention,Info,,slither
buggy_17,TokenERC20,132,naming-convention,Info,,slither
buggy_17,TokenERC20,106,naming-convention,Info,,slither
buggy_17,AZT.withdrawFunds_re_ent3(uint256),288,naming-convention,Info,,slither
buggy_17,AZT,410,naming-convention,Info,,slither
buggy_17,"TokenERC20.approveAndCall(address,uint256,bytes)",254,naming-convention,Info,,slither
buggy_17,tokenRecipient,90,naming-convention,Info,,slither
buggy_17,AZT.buyTicket_re_ent37(),280,naming-convention,Info,,slither
buggy_17,TokenERC20,97,naming-convention,Info,,slither
buggy_17,TokenERC20,261,naming-convention,Info,,slither
buggy_17,TokenERC20,229,naming-convention,Info,,slither
buggy_17,TokenERC20,201,naming-convention,Info,,slither
buggy_17,AZT.buyTicket_re_ent9(),299,naming-convention,Info,,slither
buggy_17,AZT,365,naming-convention,Info,,slither
buggy_17,AZT.withdraw_balances_re_ent8(),366,naming-convention,Info,,slither
buggy_17,"TokenERC20.approve(address,uint256)",239,naming-convention,Info,,slither
buggy_17,TokenERC20.buyTicket_re_ent23(),231,naming-convention,Info,,slither
buggy_17,TokenERC20,170,naming-convention,Info,,slither
buggy_17,owned,63,naming-convention,Info,,slither
buggy_17,TokenERC20,122,naming-convention,Info,,slither
buggy_17,AZT,298,naming-convention,Info,,slither
buggy_17,TokenERC20.buyTicket_re_ent2(),134,naming-convention,Info,,slither
buggy_17,owned.claimReward_re_ent32(),81,naming-convention,Info,,slither
buggy_17,TokenERC20.buyTicket_re_ent30(),263,naming-convention,Info,,slither
buggy_17,TokenERC20,133,naming-convention,Info,,slither
buggy_17,AZT,287,naming-convention,Info,,slither
buggy_17,TokenERC20.claimReward_re_ent4(),202,naming-convention,Info,,slither
buggy_17,"TokenERC20.transfer(address,uint256)",210,naming-convention,Info,,slither
buggy_17,AZT.callme_re_ent35(),411,naming-convention,Info,,slither
buggy_17,AZT,308,naming-convention,Info,,slither
buggy_17,AZT.withdrawBalance_re_ent33(),441,naming-convention,Info,,slither
buggy_17,AZT,297,naming-convention,Info,,slither
buggy_17,"TokenERC20.transferFrom(address,address,uint256)",224,naming-convention,Info,,slither
buggy_17,AZT.withdrawBalance_re_ent26(),336,naming-convention,Info,,slither
buggy_17,"TokenERC20.approveAndCall(address,uint256,bytes)",254,naming-convention,Info,,slither
buggy_17,TokenERC20.bug_re_ent27(),152,naming-convention,Info,,slither
buggy_17,TokenERC20,214,naming-convention,Info,,slither
buggy_17,TokenERC20.bug_re_ent13(),171,naming-convention,Info,,slither
buggy_17,"TokenERC20.approve(address,uint256)",239,naming-convention,Info,,slither
buggy_17,AZT.withdrawBalance_re_ent40(),427,naming-convention,Info,,slither
buggy_17,TokenERC20.claimReward_re_ent11(),98,naming-convention,Info,,slither
buggy_17,"AZT.burnFrom(address,uint256)",419,naming-convention,Info,,slither
buggy_17,TokenERC20,141,naming-convention,Info,,slither
buggy_17,"AZT.checkFrozenWallet(address,uint256)",388,naming-convention,Info,,slither
buggy_17,"TokenERC20.transferFrom(address,address,uint256)",224,naming-convention,Info,,slither
buggy_17,TokenERC20.callme_re_ent7(),215,naming-convention,Info,,slither
buggy_17,"TokenERC20.transferFrom(address,address,uint256)",224,naming-convention,Info,,slither
buggy_17,TokenERC20,113,naming-convention,Info,,slither
buggy_17,AZT.withdrawFunds_re_ent3(uint256),288,naming-convention,Info,,slither
buggy_17,AZT,317,naming-convention,Info,,slither
buggy_17,TokenERC20,262,naming-convention,Info,,slither
buggy_17,AZT,426,naming-convention,Info,,slither
buggy_17,owned,49,naming-convention,Info,,slither
buggy_17,TokenERC20.callme_re_ent14(),245,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent31(uint256),162,naming-convention,Info,,slither
buggy_17,AZT.claimReward_re_ent39(),380,naming-convention,Info,,slither
buggy_17,"TokenERC20.approveAndCall(address,uint256,bytes)",254,naming-convention,Info,,slither
buggy_17,AZT,335,naming-convention,Info,,slither
buggy_17,AZT.claimReward_re_ent25(),309,naming-convention,Info,,slither
buggy_17,"AZT.checkFrozenWallet(address,uint256)",388,naming-convention,Info,,slither
buggy_17,TokenERC20,230,naming-convention,Info,,slither
buggy_17,AZT.withdraw_balances_re_ent36(),398,naming-convention,Info,,slither
buggy_17,AZT,328,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent17(uint256),142,naming-convention,Info,,slither
buggy_17,AZT,440,naming-convention,Info,,slither
buggy_17,TokenERC20,161,naming-convention,Info,,slither
buggy_17,TokenERC20.callme_re_ent42(),123,naming-convention,Info,,slither
buggy_17,TokenERC20,244,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent17(uint256),142,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent38(uint256),188,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent31(uint256),162,naming-convention,Info,,slither
buggy_17,AZT.burn(uint256),404,naming-convention,Info,,slither
buggy_17,"AZT.burnFrom(address,uint256)",419,naming-convention,Info,,slither
buggy_17,owned.bug_re_ent20(),64,naming-convention,Info,,slither
buggy_17,TokenERC20.withdraw_balances_re_ent1(),107,naming-convention,Info,,slither
buggy_17,TokenERC20,187,naming-convention,Info,,slither
buggy_17,AZT,279,naming-convention,Info,,slither
buggy_17,owned.withdrawBalance_re_ent12(),50,naming-convention,Info,,slither
buggy_17,TokenERC20.withdrawFunds_re_ent38(uint256),191,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.withdrawBalance_re_ent19(),321,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,owned.bug_re_ent20(),66,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.buyTicket_re_ent2(),135,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.bug_re_ent27(),154,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.withdraw_balances_re_ent36(),399,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.claimReward_re_ent11(),102,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,owned.claimReward_re_ent32(),85,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.callme_re_ent14(),247,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,owned.withdrawBalance_re_ent12(),53,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.callme_re_ent42(),125,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.withdrawFunds_re_ent31(uint256),165,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.buyTicket_re_ent23(),232,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.claimReward_re_ent4(),206,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.claimReward_re_ent39(),384,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.callme_re_ent35(),413,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.buyTicket_re_ent37(),281,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.callme_re_ent7(),217,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.bug_re_ent41(),116,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.claimReward_re_ent25(),313,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,TokenERC20.buyTicket_re_ent30(),264,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_17,AZT.constructor(),353,too-many-digits,Info,,slither
buggy_17,AZT.constructor(),360,cache-array-length,Info,,slither
buggy_17,AZT,306,constable-states,Info,,slither
buggy_17,AZT,287,constable-states,Info,,slither
buggy_17,AZT,296,constable-states,Info,,slither
buggy_17,"TokenERC20.approveAndCall(address,uint256,bytes)",254,external-function,Info,,slither
buggy_18,_Yesbuzz.callme_re_ent35(),714,arbitrary-send-eth,High,SWC-105,slither
buggy_18,Owned.callme_re_ent42(),178,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.bug_re_ent20(),505,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.callme_re_ent7(),565,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.buyTicket_re_ent30(),635,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.buyTicket_re_ent23(),581,arbitrary-send-eth,High,SWC-105,slither
buggy_18,ERC20Interface.callme_re_ent21(),65,arbitrary-send-eth,High,SWC-105,slither
buggy_18,Owned.buyTicket_re_ent2(),195,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.buyTicket_re_ent16(),272,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.callme_re_ent28(),306,arbitrary-send-eth,High,SWC-105,slither
buggy_18,ERC20Interface.bug_re_ent27(),125,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.callme_re_ent14(),612,arbitrary-send-eth,High,SWC-105,slither
buggy_18,ApproveAndCallFallBack.bug_re_ent41(),146,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.bug_re_ent13(),325,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.bug_re_ent34(),315,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.buyTicket_re_ent9(),423,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.buyTicket_re_ent37(),361,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.bug_re_ent6(),263,arbitrary-send-eth,High,SWC-105,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent3(uint256),395,reentrancy-eth,High,SWC-107,slither
buggy_18,ERC20Interface.withdraw_balances_re_ent1(),107,reentrancy-eth,High,SWC-107,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent26(),492,reentrancy-eth,High,SWC-107,slither
buggy_18,Owned.withdrawFunds_re_ent17(uint256),211,reentrancy-eth,High,SWC-107,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent40(),731,reentrancy-eth,High,SWC-107,slither
buggy_18,ERC20Interface.withdraw_balances_re_ent21(),81,reentrancy-eth,High,SWC-107,slither
buggy_18,ERC20Interface.withdrawBalance_re_ent33(),115,reentrancy-eth,High,SWC-107,slither
buggy_18,_Yesbuzz.buyTicket_re_ent9(),423,reentrancy-eth,High,SWC-107,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent8(),664,reentrancy-eth,High,SWC-107,slither
buggy_18,_Yesbuzz.bug_re_ent13(),325,reentrancy-eth,High,SWC-107,slither
buggy_18,_Yesbuzz._reAdjustDifficulty(),449,divide-before-multiply,Medium,SWC-101,slither
buggy_18,_Yesbuzz._reAdjustDifficulty(),444,divide-before-multiply,Medium,SWC-101,slither
buggy_18,Owned.transferOwnership(address),190,missing-zero-check,Low,SWC-123,slither
buggy_18,,0,solc-version,Info,SWC-103,slither
buggy_18,>=0.5.9,5,solc-version,Info,SWC-103,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent8(),664,low-level-calls,Info,SWC-104,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent40(),731,low-level-calls,Info,SWC-104,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent26(),492,low-level-calls,Info,SWC-104,slither
buggy_18,ERC20Interface.withdraw_balances_re_ent21(),81,low-level-calls,Info,SWC-104,slither
buggy_18,_Yesbuzz.buyTicket_re_ent9(),423,low-level-calls,Info,SWC-104,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent3(uint256),395,low-level-calls,Info,SWC-104,slither
buggy_18,ERC20Interface.withdraw_balances_re_ent1(),107,low-level-calls,Info,SWC-104,slither
buggy_18,Owned.withdrawFunds_re_ent17(uint256),211,low-level-calls,Info,SWC-104,slither
buggy_18,ERC20Interface.withdrawBalance_re_ent33(),115,low-level-calls,Info,SWC-104,slither
buggy_18,_Yesbuzz.bug_re_ent13(),325,low-level-calls,Info,SWC-104,slither
buggy_18,_Yesbuzz,231,naming-convention,Info,,slither
buggy_18,_Yesbuzz,546,naming-convention,Info,,slither
buggy_18,Owned.withdrawFunds_re_ent17(uint256),208,naming-convention,Info,,slither
buggy_18,ERC20Interface,96,naming-convention,Info,,slither
buggy_18,_Yesbuzz,286,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent26(),489,naming-convention,Info,,slither
buggy_18,ERC20Interface,111,naming-convention,Info,,slither
buggy_18,_Yesbuzz,562,naming-convention,Info,,slither
buggy_18,ERC20Interface.bug_re_ent27(),123,naming-convention,Info,,slither
buggy_18,_Yesbuzz,609,naming-convention,Info,,slither
buggy_18,ApproveAndCallFallBack,143,naming-convention,Info,,slither
buggy_18,_Yesbuzz,391,naming-convention,Info,,slither
buggy_18,Owned,175,naming-convention,Info,,slither
buggy_18,_Yesbuzz.claimReward_re_ent25(),462,naming-convention,Info,,slither
buggy_18,_Yesbuzz,578,naming-convention,Info,,slither
buggy_18,_Yesbuzz,677,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent40(),728,naming-convention,Info,,slither
buggy_18,Owned.buyTicket_re_ent2(),194,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent24(uint256),279,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent8(),663,naming-convention,Info,,slither
buggy_18,_Yesbuzz,518,naming-convention,Info,,slither
buggy_18,_Yesbuzz,579,naming-convention,Info,,slither
buggy_18,_Yesbuzz.buyTicket_re_ent30(),634,naming-convention,Info,,slither
buggy_18,_Yesbuzz,278,naming-convention,Info,,slither
buggy_18,ERC20Interface.withdrawFunds_re_ent10(uint256),72,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent3(uint256),392,naming-convention,Info,,slither
buggy_18,_Yesbuzz.claimReward_re_ent18(),246,naming-convention,Info,,slither
buggy_18,"_Yesbuzz.getMintDigest(uint256,bytes32)",528,naming-convention,Info,,slither
buggy_18,_Yesbuzz,662,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent36(),699,naming-convention,Info,,slither
buggy_18,_Yesbuzz.bug_re_ent13(),323,naming-convention,Info,,slither
buggy_18,_Yesbuzz.buyTicket_re_ent9(),422,naming-convention,Info,,slither
buggy_18,_Yesbuzz,488,naming-convention,Info,,slither
buggy_18,Owned.withdrawFunds_re_ent31(uint256),164,naming-convention,Info,,slither
buggy_18,ERC20Interface,122,naming-convention,Info,,slither
buggy_18,ERC20Interface.callme_re_ent21(),63,naming-convention,Info,,slither
buggy_18,_Yesbuzz,358,naming-convention,Info,,slither
buggy_18,_Yesbuzz,237,naming-convention,Info,,slither
buggy_18,Owned,192,naming-convention,Info,,slither
buggy_18,_Yesbuzz,322,naming-convention,Info,,slither
buggy_18,_Yesbuzz.callme_re_ent14(),610,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent15(),297,naming-convention,Info,,slither
buggy_18,Owned.transferOwnership(address),189,naming-convention,Info,,slither
buggy_18,"_Yesbuzz.checkMintSolution(uint256,bytes32,bytes32,uint256)",541,naming-convention,Info,,slither
buggy_18,_Yesbuzz,269,naming-convention,Info,,slither
buggy_18,_Yesbuzz,234,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent38(uint256),533,naming-convention,Info,,slither
buggy_18,ERC20Interface.withdraw_balances_re_ent1(),106,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent3(uint256),392,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent24(uint256),279,naming-convention,Info,,slither
buggy_18,_Yesbuzz.bug_re_ent20(),503,naming-convention,Info,,slither
buggy_18,_Yesbuzz,245,naming-convention,Info,,slither
buggy_18,Owned.callme_re_ent42(),176,naming-convention,Info,,slither
buggy_18,_Yesbuzz,632,naming-convention,Info,,slither
buggy_18,_Yesbuzz,296,naming-convention,Info,,slither
buggy_18,_Yesbuzz,698,naming-convention,Info,,slither
buggy_18,ERC20Interface,79,naming-convention,Info,,slither
buggy_18,Owned,193,naming-convention,Info,,slither
buggy_18,_Yesbuzz,633,naming-convention,Info,,slither
buggy_18,_Yesbuzz,421,naming-convention,Info,,slither
buggy_18,_Yesbuzz,532,naming-convention,Info,,slither
buggy_18,_Yesbuzz,260,naming-convention,Info,,slither
buggy_18,ERC20Interface.claimReward_re_ent11(),97,naming-convention,Info,,slither
buggy_18,_Yesbuzz,303,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent38(uint256),533,naming-convention,Info,,slither
buggy_18,"_Yesbuzz.checkMintSolution(uint256,bytes32,bytes32,uint256)",541,naming-convention,Info,,slither
buggy_18,_Yesbuzz.claimReward_re_ent39(),678,naming-convention,Info,,slither
buggy_18,Owned,163,naming-convention,Info,,slither
buggy_18,_Yesbuzz,270,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent29(),255,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent5(),287,naming-convention,Info,,slither
buggy_18,_Yesbuzz.callme_re_ent28(),304,naming-convention,Info,,slither
